fpr,tpr,thresholds
0.002178649237472767,0.7411092684724525,0.9787105848780082
0.002178649237472767,0.742030587801732,0.9786359593042011
0.002178649237472767,0.7422148516675879,0.9786188405981386
0.002178649237472767,0.7431361709968675,0.9784190245006774
0.002178649237472767,0.7433204348627234,0.978228791434405
0.002178649237472767,0.7436889625944352,0.9782001269269622
0.0024898848428260194,0.744241754192003,0.9780962936453068
0.0024898848428260194,0.7455316012529943,0.9773237330165196
0.0024898848428260194,0.7459001289847061,0.977239440273245
0.0024898848428260194,0.7466371844481298,0.9772271796746763
0.0024898848428260194,0.7468214483139857,0.9772149310878255
0.0028011204481792717,0.7475585037774093,0.9771570416731716
0.0028011204481792717,0.7479270315091211,0.9770850837026093
0.0028011204481792717,0.7486640869725447,0.9769954121372411
0.0028011204481792717,0.750138197899392,0.9769316795798687
0.0028011204481792717,0.7512437810945274,0.9766841847336744
0.0028011204481792717,0.7517965726920951,0.9764705428337018
0.0028011204481792717,0.7525336281555187,0.9764596755731622
0.0028011204481792717,0.7560346416067809,0.9763944946568575
0.0028011204481792717,0.7564031693384927,0.9760781163654723
0.0028011204481792717,0.75787728026534,0.9759228842139247
0.0028011204481792717,0.7580615441311959,0.9758194242914048
0.0028011204481792717,0.7586143357287636,0.9757700925530631
0.0028011204481792717,0.7595356550580431,0.9750931646046632
0.0028011204481792717,0.7599041827897549,0.9750673050110144
0.0028011204481792717,0.7602727105214667,0.9749491303107181
0.0028011204481792717,0.7606412382531785,0.9748449002949867
0.0028011204481792717,0.7611940298507462,0.9747049025758323
0.0028011204481792717,0.7622996130458817,0.9745708732001443
0.0028011204481792717,0.7641422517044407,0.9745638930237853
0.0028011204481792717,0.7643265155702966,0.9745211760978301
0.0028011204481792717,0.7646950433020084,0.9744878387352396
0.0028011204481792717,0.7652478348995762,0.9743526065045756
0.0028011204481792717,0.7659848903629998,0.9742781950414443
0.0028011204481792717,0.7665376819605675,0.9742663515445313
0.003112356053532524,0.7667219458264234,0.9741399378978226
0.003112356053532524,0.7672747374239911,0.9740743585112477
0.0034235916588857764,0.7720655979362447,0.9739801771277399
0.0034235916588857764,0.7722498618021006,0.9739781552723776
0.003734827264239029,0.7748295559240833,0.9739730391382829
0.003734827264239029,0.775382347521651,0.9739386304622595
0.003734827264239029,0.7757508752533628,0.9737569768179566
0.003734827264239029,0.7799889441680486,0.973668772825064
0.003734827264239029,0.7801732080339046,0.9735404471412618
0.003734827264239029,0.7807259996314723,0.9735015280074484
0.003734827264239029,0.7809102634973282,0.9733057421935368
0.003734827264239029,0.7827529021558872,0.9732978346555906
0.003734827264239029,0.783121429887599,0.9729728111593546
0.003734827264239029,0.7836742214851667,0.9728593660033628
0.003734827264239029,0.7840427492168786,0.9727551164770302
0.003734827264239029,0.7844112769485904,0.9726765905932644
0.003734827264239029,0.7858853878754376,0.9726214585948487
0.003734827264239029,0.7860696517412935,0.9725408886878212
0.003734827264239029,0.7880965542657085,0.9725146213957213
0.003734827264239029,0.7884650819974203,0.9724606206385893
0.003734827264239029,0.7886493458632762,0.9724233782889664
0.003734827264239029,0.7892021374608439,0.9722300459878424
0.003734827264239029,0.7893864013266998,0.9720138267737809
0.003734827264239029,0.7903077206559793,0.9720097873296575
0.003734827264239029,0.7910447761194029,0.9719867809760135
0.003734827264239029,0.7912290399852588,0.9719245683122678
0.003734827264239029,0.7993366500829188,0.9718775387328953
0.003734827264239029,0.7997051778146306,0.9718026772625123
0.003734827264239029,0.7998894416804865,0.9717628894913488
0.003734827264239029,0.8002579694121983,0.9717394911590339
0.003734827264239029,0.8004422332780542,0.9716832370347223
